3369|132.000|unknown||121|304
3370|429.000|unknown||121|305
3371|1310.000|unknown||121|306
3372|2.000|unknown||121|307
3373|0.000|unknown||121|324
3374|2.300|unknown||121|394
3375|2.500|unknown||121|401
3376|0.460|unknown||121|404
3377|0.160|unknown||121|405
3378|2.100|unknown||121|406
3379|0.980|unknown||121|410
3380|0.280|unknown||121|415
3381|0.130|unknown||121|417
3382|0.000|unknown||121|601
3383|0.30|unknown||121|606
3384|0.10|unknown||121|645
3385|0.50|unknown||121|646
3386|57.600|unknown||121|209
3387|57.600|unknown||121|205
3388|0.000|unknown||121|210
3389|6.370|unknown||122|203
3390|0.970|unknown||122|204
3391|93.000|unknown||122|208
3392|0.000|unknown||122|221
3393|70.000|unknown||122|255
3394|4.920|unknown||122|291
3395|158.000|unknown||122|301
3396|1.500|unknown||122|303
3397|24.000|unknown||122|304
3398|201.000|unknown||122|305
3399|365.000|unknown||122|306
3400|20.000|unknown||122|307
3401|0.000|unknown||122|324
3402|0.010|unknown||122|392
3403|0.090|unknown||122|394
3404|1.000|unknown||122|401
3405|0.090|unknown||122|404
3406|0.100|unknown||122|405
3407|0.630|unknown||122|406
3408|0.010|unknown||122|415
3409|65.000|unknown||122|417
3410|3.000|unknown||122|601
3411|0.000|unknown||122|606
3412|0.080|unknown||122|645
3413|0.160|unknown||122|646
3414|13.130|unknown||122|209
3415|14.800|unknown||122|205
3416|0.000|unknown||122|210
3417|4.400|Ciqual 1995||123|291
3418|68.400|Ciqual 1995||123|255
3419|0.000|Ciqual 1995||123|221
3420|110.0|Ciqual 1995||123|208
3421|0.40|Ciqual 1995||123|204
3422|8.30|Ciqual 1995||123|203
3423|12.000|Ciqual 1995||123|301
3424|1.500|Ciqual 1995||123|303
3425|33.000|Ciqual 1995||123|304
3426|110.000|Ciqual 1995||123|305
3427|316.000|Ciqual 1995||123|306
3428|2.000|Ciqual 1995||123|307
3429|0.000|Ciqual 1995||123|324
3430|0.000|Ciqual 1995||123|319
3431|0.270|Ciqual 1995||123|394
3432|0.000|Ciqual 1995||123|401
3433|0.150|Ciqual 1995||123|404
3434|0.060|Ciqual 1995||123|405
3435|0.950|Ciqual 1995||123|406
3436|0.090|Ciqual 1995||123|415
3437|65.000|Ciqual 1995||123|417
3438|0.000|Ciqual 1995||123|601
3439|0.000|Ciqual 1995||123|606
3440|0.080|Ciqual 1995||123|645
3441|0.160|Ciqual 1995||123|646
3442|17.80|Ciqual 1995||123|205
3443|17.00|Ciqual 1995||123|209
3444|468.0|Ciqual 1995||123|268
3445|0.60|Ciqual 1995||123|410
3446|0.00|Ciqual 1995||123|418
3478|20.00|Ciqual 1995||125|203
3479|1.20|Ciqual 1995||125|204
3480|315.0|Ciqual 1995||125|208
3481|0.000|Ciqual 1995||125|221
3482|10.200|Ciqual 1995||125|255
3483|11.20|Ciqual 1995||125|291
3484|50.00|Ciqual 1995||125|301
3485|8.000|Ciqual 1995||125|303
3486|100.000|Ciqual 1995||125|304
3487|300.0|Ciqual 1995||125|305
3488|700.0|Ciqual 1995||125|306
3489|24.00|Ciqual 1995||125|307
3490|0.000|Ciqual 1995||125|324
3491|0.00|Ciqual 1995||125|319
3492|0.00|Ciqual 1995||125|394
3493|0.000|Ciqual 1995||125|401
3494|0.500|Ciqual 1995||125|404
3495|0.25|Ciqual 1995||125|405
3496|2.20|Ciqual 1995||125|406
3497|0.600|Ciqual 1995||125|415
3498|200.000|Ciqual 1995||125|417
3499|0.000|Ciqual 1995||125|601
3500|0.200|Ciqual 1995||125|606
3501|0.200|Ciqual 1995||125|645
3502|0.450|Ciqual 1995||125|646
3503|0.00|Ciqual 1995||125|418
3504|1.50|Ciqual 1995||125|410
3505|1339|Ciqual 1995||125|268
3506|49.40|Ciqual 1995||125|209
3507|53.200|Unknown||125|205
3508|0.000|Unknown||125|210
3509|0.010|Unknown||125|392
3510|7.220|Unknown||126|203
3511|4.230|Unknown||126|204
3512|132.000|Unknown||126|208
3513|0.000|Unknown||126|221
3514|70.000|Unknown||126|255
3515|3.000|Unknown||126|291
3516|13.000|Unknown||126|301
3517|3.300|Unknown||126|303
3518|25.000|Unknown||126|304
3519|77.000|Unknown||126|305
3520|210.000|Unknown||126|306
3521|12.000|Unknown||126|307
3522|0.400|Unknown||126|394
3523|0.110|Unknown||126|404
3524|0.040|Unknown||126|405
3525|0.400|Unknown||126|406
3526|0.110|Unknown||126|415
3527|60.000|Unknown||126|417
3528|0.00|Unknown||126|601
3529|0.520|Unknown||126|606
3530|0.780|Unknown||126|645
3531|2.460|Unknown||126|646
3532|16.150|Unknown||126|209
3533|16.150|Unknown||126|205
3534|0.000|Unknown||126|210
3535|0.50|Ciqual 1995||127|204
3536|8.20|Ciqual 1995||127|203
3537|89.00|Ciqual 1995||127|208
3538|0.000|Ciqual 1995||127|221
3539|70.000|Ciqual 1995||127|255
3540|7.80|Ciqual 1995||127|291
3541|19.00|Ciqual 1995||127|301
3542|3.300|Ciqual 1995||127|303
3543|32.00|Ciqual 1995||127|304
3544|100.0|Ciqual 1995||127|305
3545|276.0|Ciqual 1995||127|306
3546|3.00|Ciqual 1995||127|307
3547|0.000|Ciqual 1995||127|324
3548|0.00|Ciqual 1995||127|319
3549|0.00|Ciqual 1995||127|394
3550|0.00|Ciqual 1995||127|401
3551|0.13|Ciqual 1995||127|404
3552|0.07|Ciqual 1995||127|405
3553|0.600|Ciqual 1995||127|406
3554|0.18|Ciqual 1995||127|415
3555|60.000|Ciqual 1995||127|417
3556|0.000|Ciqual 1995||127|601
3557|0.07|Ciqual 1995||127|606
3558|0.08|Ciqual 1995||127|645
3559|0.02|Ciqual 1995||127|646
3560|12.60|Ciqual 1995||127|205
3561|12.30|Ciqual 1995||127|209
3562|0.000|Ciqual 1995||127|210
3563|379.0|Ciqual 1995||127|268
3564|0.50|Ciqual 1995||127|410
3565|0.00|Ciqual 1995||127|418
3566|275|Ciqual 2008||128|208
3567|9.3|Ciqual 2008||128|203
3568|23.4|Ciqual 2008||128|204
3569|3.5|Ciqual 2008||128|606
3570|0|Ciqual 2008||128|601
3571|6.8|Ciqual 2008||128|205
3572|6.34|Ciqual 2008||128|209
3573|5|Ciqual 2008||128|291
3574|43.5|Ciqual 2008||128|301
3575|9.85|Ciqual 2008||128|645
3576|8.8|Ciqual 2008||128|646
3577|310|Ciqual 2008||128|307
3578|50|Ciqual 2008||128|304
3579|143|Ciqual 2008||128|305
3580|200|Ciqual 2008||128|306
3581|1.1|Ciqual 2008||128|394
3582|0|Ciqual 2008||128|401
3583|650.000|Roche||129|306
3584|142.000|Roche||129|305
3585|31.000|Roche||129|304
3586|2.300|Roche||129|303
3587|26.000|Roche||129|301
3588|6.500|unknown||129|291
3589|82.000|Roche||129|255
3590|0.000|unknown||129|221
3591|64.000|Roche||129|208
3592|0.300|Roche||129|204
3593|5.400|Roche||129|203
3594|0.000|unknown||129|210
3595|10.000|Roche||129|205
3596|10.000|Roche||129|209
3597|0.120|unknown||129|646
3598|0.060|unknown||129|645
3599|0.050|unknown||129|606
3600|0.000|unknown||129|601
3601|0.180|Roche||129|415
3602|1.400|Roche||129|406
3603|0.200|Roche||129|405
3604|0.300|Roche||129|404
3605|28.000|Roche||129|401
3606|0.500|unknown||129|394
3607|0.01|Roche||129|319
3608|0.000|unknown||129|324
3609|2.000|Roche||129|307
3610|0.600|Ciqual 1995 (sans MG)||130|204
3611|6.500|Ciqual 1995 (sans MG)||130|291
3612|79.30|Ciqual 1995 (sans MG)||130|255
3613|0.000|Ciqual 1995 (sans MG)||130|221
3614|5.800|Ciqual 1995 (sans MG)||130|203
3615|58.00|Ciqual 1995 (sans MG)||130|208
3616|24.000|Ciqual 1995 (sans MG)||130|301
3617|1.00|Ciqual 1995 (sans MG)||130|303
3618|18.000|Ciqual 1995 (sans MG)||130|304
3619|105.000|Ciqual 1995 (sans MG)||130|305
3620|210.000|Ciqual 1995 (sans MG)||130|306
3621|4.000|Ciqual 1995 (sans MG)||130|307
3622|0.000|Ciqual 1995 (sans MG)||130|324
3623|0.00|Ciqual 1995 (sans MG)||130|319
3624|0.500|Ciqual 1995 (sans MG)||130|394
3625|12.000|Ciqual 1995 (sans MG)||130|401
3626|0.050|Ciqual 1995 (sans MG)||130|404
3627|0.070|Ciqual 1995 (sans MG)||130|405
3628|2.000|Ciqual 1995 (sans MG)||130|406
3629|0.070|Ciqual 1995 (sans MG)||130|415
3630|0.000|Ciqual 1995 (sans MG)||130|601
3631|0.110|Ciqual 1995 (sans MG)||130|606
3632|0.120|Ciqual 1995 (sans MG)||130|645
3633|0.240|Ciqual 1995 (sans MG)||130|646
3634|6.20|Ciqual 1995 (sans MG)||130|209
3635|7.20|Ciqual 1995 (sans MG)||130|205
3636|0.00|Ciqual 1995 (sans MG)||130|210
3637|247.0|Ciqual 1995 (sans MG)||130|268
3638|2.30|Ciqual 1995 (sans MG)||130|410
3639|0.00|Ciqual 1995 (sans MG)||130|418
3640|23.000|Roche||131|203
3641|1.500|Roche||131|204
3642|224.0|Roche||131|208
3643|0.000|unknown||131|221
3644|44.000|Roche||131|255
3645|98.000|Roche||131|301
3646|6.400|Roche||131|303
3647|127.000|Roche||131|304
3648|292.000|Roche||131|305
3649|606.000|Roche||131|306
3650|1.000|Roche||131|307
3651|0.37|Roche||131|404
3652|0.23|Roche||131|405
3653|0.700|Roche||131|406
3654|0.000|unknown||131|601
3655|0.35|unknown||131|606
3656|0.35|unknown||131|645
3657|0.70|unknown||131|646
3658|29.500|Roche||131|209
3659|29.500|Roche||131|205
3660|0.000|unknown||131|210
3661|6.50|Ciqual 1995||131|291
3662|7.00|BOWES & CHURCH||132|203
3663|26.40|BOWES & CHURCH||132|204
3664|507.0|BOWES & CHURCH||132|208
3665|0.000|BOWES & CHURCH||132|221
3666|44.000|BOWES & CHURCH||132|209
3667|63.50|BOWES & CHURCH||132|205
3668|0.000|BOWES & CHURCH||132|210
3669|0.00|BOWES & CHURCH||132|601
3670|3.60|BOWES & CHURCH||132|646
3671|15.70|BOWES & CHURCH||132|645
3672|5.00|BOWES & CHURCH||132|606
3673|6.40|BOWES & CHURCH||132|291
3674|132.0|BOWES & CHURCH||132|301
3675|345.0|Ciqual 1995||133|208
3676|12.00|Ciqual 1995||133|203
3677|4.20|Ciqual 1995||133|204
3678|0.60|Ciqual 1995||133|606
3679|0.00|Ciqual 1995||133|601
3680|62.90|Ciqual 1995||133|205
3681|61.70|Ciqual 1995||133|209
3682|15.00|Ciqual 1995||133|291
3683|10.00|Ciqual 1995||133|301
3684|1465|Ciqual 1995||133|268
3685|4.10|Ciqual 1995||133|255
3686|0.00|Ciqual 1995||133|210
3687|1.10|Ciqual 1995||133|645
3688|1.90|Ciqual 1995||133|646
3689|0.00|Ciqual 1995||133|221
3690|4.00|Ciqual 1995||133|307
3691|106.0|Ciqual 1995||133|304
3692|300.0|Ciqual 1995||133|305
3693|301.0|Ciqual 1995||133|306
3694|2.70|Ciqual 1995||133|303
3695|0.00|Ciqual 1995||133|319
3696|0.00|Ciqual 1995||133|324
3697|11.00|Ciqual 1995||133|394
3698|0.00|Ciqual 1995||133|401
3699|0.20|Ciqual 1995||133|404
3700|0.20|Ciqual 1995||133|405
3701|2.00|Ciqual 1995||133|406
3702|0.40|Ciqual 1995||133|410
3703|0.20|Ciqual 1995||133|415
3704|0.00|Ciqual 1995||133|418
3705|23.00|Ciqual 1995||133|417
3706|1.20|Ciqual 1995||134|204
3707|3.000|Ciqual 1995||134|203
3708|97.00|Ciqual 1995||134|208
3709|0.000|Ciqual 1995||134|221
3710|72.80|Ciqual 1995||134|255
3711|2.30|Ciqual 1995||134|291
3712|4.000|Ciqual 1995||134|301
3713|0.600|Ciqual 1995||134|303
3714|22.00|Ciqual 1995||134|304
3715|69.00|Ciqual 1995||134|305
3716|200.0|Ciqual 1995||134|306
3717|304.0|Ciqual 1995||134|307
3718|0.000|Ciqual 1995||134|324
3719|0.00|Ciqual 1995||134|319
3720|0.45|Ciqual 1995||134|394
3721|1.00|Ciqual 1995||134|401
3722|0.04|Ciqual 1995||134|404
3723|0.08|Ciqual 1995||134|405
3724|1.40|Ciqual 1995||134|406
3725|0.09|Ciqual 1995||134|415
3726|33.00|Ciqual 1995||134|417
3727|0.000|Ciqual 1995||134|601
3728|0.200|Ciqual 1995||134|606
3729|0.30|Ciqual 1995||134|645
3730|0.600|Ciqual 1995||134|646
3731|18.20|Ciqual 1995||134|205
3732|0.00|Ciqual 1995||134|418
3733|0.50|Ciqual 1995||134|410
3734|11.30|Ciqual 1995||134|209
3735|0.00|Ciqual 1995||134|210
3736|410.0|Ciqual 1995||134|268
3737|0.30|Ciqual 1995||135|410
3738|0.00|Ciqual 1995||135|319
3739|47.200|Ciqual 1995||135|205
3740|46.30|Ciqual 1995||135|209
3741|0.00|Ciqual 1995||135|210
3742|13.400|Ciqual 1995||135|646
3743|8.200|Ciqual 1995||135|645
3744|4.900|Ciqual 1995||135|606
3745|0.000|Ciqual 1995||135|601
3746|17.000|Ciqual 1995||135|417
3747|0.210|Ciqual 1995||135|415
3748|1.600|Ciqual 1995||135|406
3749|0.140|Ciqual 1995||135|405
3750|0.130|Ciqual 1995||135|404
3751|0.000|Ciqual 1995||135|401
3752|884.000|Ciqual 1995||135|307
3753|225.000|Ciqual 1995||135|306
3754|250.000|Ciqual 1995||135|305
3755|108.000|Ciqual 1995||135|304
3756|2.800|Ciqual 1995||135|303
3757|10.000|Ciqual 1995||135|301
3758|10.000|Ciqual 1995||135|291
3759|2.800|Ciqual 1995||135|255
3760|0.000|Ciqual 1995||135|221
3761|484.0|Ciqual 1995||135|208
3762|28.100|Ciqual 1995||135|204
3763|9.000|Ciqual 1995||135|203
3764|0.00|Ciqual 1995||135|418
3765|2023|Ciqual 1995||135|268
3766|0.300|Ciqual 1995||136|203
3767|0.000|Ciqual 1995||136|204
3768|364.0|Ciqual 1995||136|208
3769|0.000|Ciqual 1995||136|221
3770|11.000|Ciqual 1995||136|255
3771|0.600|Ciqual 1995||136|291
3772|1.000|Ciqual 1995||136|301
3773|0.500|Ciqual 1995||136|303
3774|2.000|Ciqual 1995||136|304
3775|22.00|Ciqual 1995||136|305
3776|5.00|Ciqual 1995||136|306
3777|6.000|Ciqual 1995||136|307
3778|0.000|Ciqual 1995||136|324
3779|0.000|Ciqual 1995||136|319
3780|0.000|Ciqual 1995||136|394
3781|0.000|Ciqual 1995||136|401
3782|0.000|Ciqual 1995||136|404
3783|0.00|Ciqual 1995||136|405
3784|0.00|Ciqual 1995||136|406
3785|0.00|Ciqual 1995||136|415
3786|1.000|Ciqual 1995||136|417
3787|0.000|Ciqual 1995||136|601
3788|0.000|Ciqual 1995||136|606
3789|0.000|Ciqual 1995||136|645
3790|0.000|Ciqual 1995||136|646
3791|0.00|Ciqual 1995||136|410
3792|88.000|Ciqual 1995||136|205
3793|88.000|Ciqual 1995||136|209
3794|0.000|Ciqual 1995||136|418
3795|1554|Ciqual 1995||136|268
3796|0.00|unknown||136|210
3797|109.0|Ciqual 1995||137|208
3798|3.40|Ciqual 1995||137|203
3799|1.40|Ciqual 1995||137|204
3800|0.20|Ciqual 1995||137|606
3801|0.00|Ciqual 1995||137|601
3802|21.00|Ciqual 1995||137|205
3803|19.00|Ciqual 1995||137|209
3804|4.20|Ciqual 1995||137|291
3805|3.00|Ciqual 1995||137|301
3806|463.0|Ciqual 1995||137|268
3807|69.30|Ciqual 1995||137|255
3808|0.00|Ciqual 1995||137|210
3809|0.40|Ciqual 1995||137|645
3810|0.60|Ciqual 1995||137|646
3811|0.00|Ciqual 1995||137|221
3812|17.00|Ciqual 1995||137|307
3813|33.00|Ciqual 1995||137|304
3814|103.0|Ciqual 1995||137|305
3815|251.0|Ciqual 1995||137|306
3816|0.60|Ciqual 1995||137|303
3817|0.00|Ciqual 1995||137|319
3818|0.00|Ciqual 1995||137|324
3819|0.70|Ciqual 1995||137|394
3820|7.00|Ciqual 1995||137|401
3821|0.22|Ciqual 1995||137|404
3822|0.07|Ciqual 1995||137|405
3823|1.70|Ciqual 1995||137|406
3824|0.70|Ciqual 1995||137|410
3825|0.10|Ciqual 1995||137|415
3826|0.00|Ciqual 1995||137|418
3827|50.00|Ciqual 1995||137|417
3828|8.000|Unknown||138|203
3829|1.440|Unknown||138|204
3830|358.000|Unknown||138|208
3831|0.000|Unknown||138|221
3832|8.700|Unknown||138|255
3833|0.000|Unknown||138|291
3834|5.800|Unknown||138|301
3835|1.090|Unknown||138|303
3836|0.000|Unknown||138|324
3837|0.060|Unknown||138|392
3838|0.150|Unknown||138|394
3839|0.000|Unknown||138|401
3840|0.140|Unknown||138|404
3841|0.050|Unknown||138|405
3842|1.010|Unknown||138|406
3843|0.000|Unknown||138|601
3844|0.16|Unknown||138|606
3845|0.13|Unknown||138|645
3846|0.54|Unknown||138|646
3847|78.190|Unknown||138|209
3848|78.190|Unknown||138|205
3849|0.000|Unknown||138|210
3850|70.40|Ciqual 1995||139|205
3851|70.40|Ciqual 1995||139|209
3852|1497|Ciqual 1995||139|268
3853|0.130|Ciqual 1995||139|645
3854|0.000|Ciqual 1995||139|601
3855|0.01|Ciqual 1995||139|415
3856|0.07|Ciqual 1995||139|405
3857|0.000|Ciqual 1995||139|401
3858|0.000|Ciqual 1995||139|319
3859|3.00|Ciqual 1995||139|307
3860|110.000|Ciqual 1995||139|305
3861|1.100|Ciqual 1995||139|303
3862|0.44|Ciqual 1995||139|410
3863|4.000|Ciqual 1995||139|291
3864|0.000|Ciqual 1995||139|221
3865|0.800|Ciqual 1995||139|204
3866|0.000|Ciqual 1995||139|210
3867|0.540|Ciqual 1995||139|646
3868|0.160|Ciqual 1995||139|606
3869|23.000|Ciqual 1995||139|417
3870|2.70|Ciqual 1995||139|406
3871|0.20|Ciqual 1995||139|404
3872|0.00|Ciqual 1995||139|394
3873|0.000|Ciqual 1995||139|324
3874|193.0|Ciqual 1995||139|306
3875|40.00|Ciqual 1995||139|304
3876|20.00|Ciqual 1995||139|301
3877|11.000|Ciqual 1995||139|255
3878|351.0|Ciqual 1995||139|208
3879|12.60|Ciqual 1995||139|203
3880|3.400|unknown||140|203
3881|0.400|unknown||140|204
3882|109.000|unknown||140|208
3883|0.000|unknown||140|221
3884|11.000|unknown||140|255
3885|0.000|unknown||140|291
3886|8.000|unknown||140|301
3887|1.100|unknown||140|303
3888|48.000|unknown||140|304
3889|65.000|unknown||140|305
3890|71.000|unknown||140|306
3891|1.000|unknown||140|307
3892|0.000|unknown||140|324
3893|0.000|unknown||140|392
3894|0.830|unknown||140|394
3895|0.000|unknown||140|401
3896|0.020|unknown||140|404
3897|0.020|unknown||140|405
3898|0.430|unknown||140|406
3899|0.030|unknown||140|415
3900|23.000|unknown||140|417
3901|0.000|unknown||140|601
3902|0.400|unknown||140|606
3903|0.000|unknown||140|645
3904|0.000|unknown||140|646
3905|23.000|unknown||140|209
3906|23.000|unknown||140|205
3907|0.000|unknown||140|210
3908|20.00|Ciqual 1995||141|205
3909|0.00|Ciqual 1995||141|418
3910|0.09|Ciqual 1995||141|404
3911|0.10|Ciqual 1995||141|415
3912|0.20|Ciqual 1995||141|410
3913|0.80|Ciqual 1995||141|406
3914|0.04|Ciqual 1995||141|405
3915|15.00|Ciqual 1995||141|401
3916|3.50|Ciqual 1995||141|203
3917|5.10|Ciqual 1995||141|204
3918|142.0|Ciqual 1995||141|208
3919|0.000|Ciqual 1995||141|221
3920|67.800|Ciqual 1995||141|255
3921|2.20|Ciqual 1995||141|291
3922|27.00|Ciqual 1995||141|301
3923|1.800|Ciqual 1995||141|303
3924|350.0|Ciqual 1995||141|307
3925|17.000|Ciqual 1995||141|417
3926|0.000|Ciqual 1995||141|601
3927|0.40|Ciqual 1995||141|606
3928|2.20|Ciqual 1995||141|394
3929|0.00|Ciqual 1995||141|324
3930|1.70|Ciqual 1995||141|645
3931|2.20|Ciqual 1995||141|646
3932|0.00|Ciqual 1995||141|319
3933|19.20|Ciqual 1995||141|209
3934|192.0|Ciqual 1995||141|306
3935|597.0|Ciqual 1995||141|268
3936|67.00|Ciqual 1995||141|305
3937|21.00|Ciqual 1995||141|304
3938|0.000|Unknown||141|210
3952|3.50|Nestlé2001||143|203
3953|3.00|Nestlé2001||143|204
3954|97.00|Nestlé2001||143|208
3955|0|EXCTDIT||143|221
3956|14.00|Nestlé2001||143|205
3957|0.00|unknown||143|210
3958|12.80|unknown||143|209
3959|<3.00|unknown||143|606
3960|<3.00|unknown||143|645
3961|<3.00|unknown||143|646
3962|23.00|CIQUAL95||143|601
3963|17.00|CIQUAL95||143|301
3964|1.50|CIQUAL95||143|291
3965|12.00|unknown||144|203
3966|5.60|unknown||144|204
3967|283.0|unknown||144|208
3968|0.00|unknown||144|221
3969|34.90|unknown||144|255
3970|46.20|unknown||144|205
3971|0.00|unknown||144|210
3972|~45.00|unknown||144|209
3973|<1.00|unknown||144|291
3974|~20.00|unknown||144|301
3975|~1.50|unknown||144|303
3976|~25.00|unknown||144|601
3977|<2.00|unknown||144|606
3978|<2.50|unknown||144|645
3979|<1.00|unknown||144|646
3980|11.40|Ciqual 1995||145|203
3981|13.50|Ciqual 1995||145|204
3982|207.0|Ciqual 1995||145|208
3983|0.000|Ciqual 1995||145|221
3984|64.60|Ciqual 1995||145|255
3985|0.500|Ciqual 1995||145|291
3986|47.00|Ciqual 1995||145|301
3987|1.500|Ciqual 1995||145|303
3988|19.00|Ciqual 1995||145|304
3989|84.00|Ciqual 1995||145|305
3990|210.0|Ciqual 1995||145|306
3991|272.0|Ciqual 1995||145|307
3992|0.20|Ciqual 1995||145|324
3993|10.00|Ciqual 1995||145|319
3994|2.60|Ciqual 1995||145|394
3995|2.00|Ciqual 1995||145|401
3996|0.150|Ciqual 1995||145|404
3997|0.080|Ciqual 1995||145|405
3998|1.90|Ciqual 1995||145|406
3999|0.20|Ciqual 1995||145|415
4000|4.000|Ciqual 1995||145|417
4001|40.000|Ciqual 1995||145|601
4002|4.00|Ciqual 1995||145|606
4003|0.30|Ciqual 1995||145|418
4004|5.10|Ciqual 1995||145|645
4005|2.40|Ciqual 1995||145|646
4006|~8.50|Unknown||145|209
4007|9.80|Ciqual 1995||145|205
4008|0.000|Unknown||145|210
4009|862.0|Ciqual 1995||145|268
4010|6.520|Roche||146|203
4011|4.570|Roche||146|204
4012|131.2|Roche||146|208
4013|0.000|unknown||146|221
4014|72.21|Roche||146|255
4015|0.000|unknown||146|291
4016|93.080|Roche||146|301
4017|0.780|Roche||146|303
4018|30.570|Roche||146|304
4019|115.760|Roche||146|305
4020|79.70|Roche||146|306
4021|148.720|Roche||146|307
4022|0.28|Roche||146|324
4023|0.05|Roche||146|319
4024|0.570|Roche||146|394
4025|0.40|Roche||146|401
4026|0.040|Roche||146|404
4027|0.120|Roche||146|405
4028|0.250|Roche||146|406
4029|0.040|Roche||146|415
4030|89.370|Roche||146|601
4031|2.030|Roche||146|606
4032|1.300|Roche||146|645
4033|0.340|Roche||146|646
4034|14.030|Roche||146|209
4035|15.720|Roche||146|205
4036|0.000|unknown||146|210
4059|3.000|unknown||148|203
4060|3.000|unknown||148|204
4061|83.000|unknown||148|208
4062|0.000|unknown||148|221
4063|0.000|unknown||148|291
4064|21.000|unknown||148|301
4065|488.000|unknown||148|307
4066|0.000|unknown||148|324
4067|0.000|unknown||148|392
4068|0.000|unknown||148|394
4069|0.000|unknown||148|401
4070|0.000|EXCTDIT||148|404
4071|0.000|unknown||148|405
4072|0.000|unknown||148|406
4073|0.000|unknown||148|415
4074|1.100|unknown||148|606
4075|1.400|unknown||148|645
4076|0.300|unknown||148|646
4077|8.800|unknown||148|209
4078|11.000|unknown||148|205
4079|0.000|unknown||148|210
4080|23.00|unknown||148|601
4081|0.00|Ciqual 1997||149|221
4082|406.0|Ciqual 1997||149|268
4083|3.80|Ciqual 1997||149|203
4084|2.80|Ciqual 1997||149|204
4085|96.00|Ciqual 1997||149|208
4086|<20.00|Unknown||149|301
4087|14.00|Ciqual 1997||149|205
4088|~10.00|Unknown||149|209
4089|0|Unknown||149|210
4090|<25.00|Unknown||149|601
4091|~1.50|Unknown||149|606
4092|~1.80|Unknown||149|645
4093|~0.40|Unknown||149|646
4094|~1.00|Unknown||149|291
4095|371.0|Ciqual 1995||150|208
4096|13.50|Ciqual 1995||150|203
4097|3.50|Ciqual 1995||150|204
4098|0.92|Ciqual 1995||150|606
4099|30.00|Ciqual 1995||150|601
4100|69.20|Ciqual 1995||150|205
4101|67.30|Ciqual 1995||150|209
4102|2.80|Ciqual 1995||150|291
4103|31.00|Ciqual 1995||150|301
4104|1575|Ciqual 1995||150|268
4105|9.70|Ciqual 1995||150|255
4106|0.00|Ciqual 1995||150|210
4107|1.50|Ciqual 1995||150|645
4108|0.38|Ciqual 1995||150|646
4109|0.00|Ciqual 1995||150|221
4110|23.00|Ciqual 1995||150|307
4111|60.00|Ciqual 1995||150|304
4112|213.0|Ciqual 1995||150|305
4113|232.0|Ciqual 1995||150|306
4114|1.90|Ciqual 1995||150|303
4115|16.00|Ciqual 1995||150|319
4116|0.13|Ciqual 1995||150|324
4117|0.00|Ciqual 1995||150|401
4118|0.22|Ciqual 1995||150|404
4119|0.10|Ciqual 1995||150|405
4120|2.20|Ciqual 1995||150|406
4121|0.70|Ciqual 1995||150|410
4122|0.12|Ciqual 1995||150|415
4123|0.20|Ciqual 1995||150|418
4124|29.00|Ciqual 1995||150|417
4125|0.000|Ciqual 1995||151|221
4126|354.0|Ciqual 1995||151|208
4127|1.40|Ciqual 1995||151|204
4128|12.500|Ciqual 1995||151|203
4129|9.500|Ciqual 1995||151|255
4130|5.00|Ciqual 1995||151|291
4131|24.00|Ciqual 1995||151|301
4132|1.800|Ciqual 1995||151|303
4133|55.00|Ciqual 1995||151|304
4134|167.000|Ciqual 1995||151|305
4135|236.000|Ciqual 1995||151|306
4136|5.000|Ciqual 1995||151|307
4137|0.000|Ciqual 1995||151|324
4138|0.000|Ciqual 1995||151|319
4139|0.000|Ciqual 1995||151|394
4140|0.000|Ciqual 1995||151|401
4141|0.150|Ciqual 1995||151|404
4142|0.040|Ciqual 1995||151|405
4143|2.500|Ciqual 1995||151|406
4144|0.080|Ciqual 1995||151|415
4145|28.000|Ciqual 1995||151|417
4146|0.000|Ciqual 1995||151|601
4147|0.19|Ciqual 1995||151|606
4148|0.15|Ciqual 1995||151|645
4149|0.63|Ciqual 1995||151|646
4150|70.90|Ciqual 1995||151|205
4151|68.30|Ciqual 1995||151|209
4152|0.000|Ciqual 1995||151|210
4153|1509|Ciqual 1995||151|268
4169|11.10|(luison)||153|203
4170|3.20|unknown||153|204
4171|290.0|unknown||153|208
4172|0|unknown||153|221
4173|31.00|unknown||153|255
4174|54.10|unknown||153|205
4175|0|unknown||153|210
4176|67.30|Ciqual 95||153|209
4177|1.50|Ciqual 95||153|645
4178|0.38|Ciqual 95||153|646
4179|0.92|Ciqual 95||153|606
4180|30.00|Ciqual 95||153|601
4181|31.00|Ciqual 95||153|301
4182|2.80|Ciqual 95||153|291
4183|124.0|Ciqual 1995||154|208
4184|4.70|Ciqual 1995||154|203
4185|1.20|Ciqual 1995||154|204
4186|0.30|Ciqual 1995||154|606
4187|8.00|Ciqual 1995||154|601
4188|22.90|Ciqual 1995||154|205
4189|22.30|Ciqual 1995||154|209
4190|1.00|Ciqual 1995||154|291
4191|10.00|Ciqual 1995||154|301
4192|528.0|Ciqual 1995||154|268
4193|70.00|Ciqual 1995||154|255
4194|0.00|Ciqual 1995||154|210
4195|0.50|Ciqual 1995||154|645
4196|0.20|Ciqual 1995||154|646
4197|0.00|Ciqual 1995||154|221
4198|2.00|Ciqual 1995||154|307
4199|12.00|Ciqual 1995||154|304
4200|45.00|Ciqual 1995||154|305
