246|~250|1 bol|~250g|bouillons-et-soupes/bouillon-250g.jpg|725
247|~350|1 grand bol|~350g|bouillons-et-soupes/bouillon-350g.jpg|725
248|~6.6|1 unité||desserts/biscuit/barquette-lu-1.JPG|356
249|~36|2 unités||desserts/biscuit/barquettes-lu-6u.JPG|356
250|~330|1 canette|33cl|boissons/canette-33cl.jpg|497
251|~330|1 canette|33cl|boissons/canette-33cl.jpg|507
252|~330|1 canette|33cl|boissons/canette-33cl.jpg|482
253|~100|Un|100|vpo/viande/steak-hache.JPG|744
255|30|demi||sans-photos.jpg|1104
258|5|1 cuillère à café|5|vaisselle/cuillere-cafe(p).jpg|1272
259|5|1 cuillère à café|5|vaisselle/cuillere-cafe(p).jpg|696
260|60|1 gros|60|viennoiseries/croissant-60g.jpg|203
261|60|1 portion|60|feculents/boulgour-cru(p).jpg|259
262|28.5|1 petit|28.5|desserts/biscuit/mars-1.jpg|423
264|30|1 portion|30|fromages/bourseau-p.jpg|589
265|30|1 portion|30|fromages/boursin-portion.JPG|572
267|20|1 petite portion|20|fromages/roquefort-20g.jpg|618
268|40|1 grande portion|40|fromages/roquefort-40g.jpg|618
269|80|1 portion moyenne|80|fromages/roquefort-80g.jpg|618
270|30|1 petite portion|30|fromages/camembert-30g.jpg|593
271|60|1 portion moyenne|60|fromages/camembert-60g.JPG|593
272|90|1 grande portion|90|fromages/camembert-90g.jpg|593
273|60|1 unité|60|viennoiseries/brioche-60g.jpg|205
275|150|1 gros|150|fruits/brugnon1.jpg|35
277|150|3 petits|150|fruits/brugnons-150g.jpg|35
279|330|1 canette|33|boissons/canette-33cl.jpg|466
280|150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|466
281|120|1 verre petit|120|vaisselle/verre-petit-120.JPG|466
282|200|1 verre grand|200|vaisselle/verre-grand-200.JPG|466
283|20|1 petite portion|20|fromages/chevre-buche20g.jpg|624
284|40|1 portion moyenne|40|fromages/chevre-buche40g.jpg|624
285|80|1 grande portion|80|fromages/chevre-buche80g.jpg|624
286|50|1 petite portion|50|vpo/poissons/bulots50g.jpg|1020
287|100|1 portion moyenne|100|vpo/poissons/bulots100g.jpg|1020
288|200|1 grande portion|200|vpo/poissons/bulots200g.jpg|1020
289|125|1 filet moyen|125|sans-photos.jpg|913
290|~5|1 coque|5|fruits-oleagineux/arachide(p).jpg|92
291|20|1 poignée||aperitifs/cacahouete-sale.JPG|90
292|8|1 cuillère à soupe|8|desserts/chocolat/choclat-poudre.jpg|321
293|4|1 cuillère à café|4|desserts/chocolat/chocolat-poudre(p).jpg|321
294|~10|1 cuillère à soupe|10|vaisselle/cuillere-soupe(p).jpg|485
295|~5|1 cuillère à café|5|vaisselle/cuillere-cafe(p).jpg|485
296|250|1 bol moyen|250|vaisselle/bol1.JPG|487
297|70|1 tasse|70|vaisselle/tasse1.JPG|487
298|90|1 mug|90|vaisselle/mug1.JPG|487
299|200|1 grand verre|200|vaisselle/verre-grand-200.JPG|487
300|150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|487
301|120|1 petit verre|120|vaisselle/verre-petit-120.JPG|487
302|200|1 grand verre|200|vaisselle/verre-grand-200.JPG|488
303|150|1 verre moyen|150|vaisselle/verre-moyen-150.JPG|488
304|120|1 petit verre|120|vaisselle/verre-petit-120.JPG|488
305|250|1 bol moyen|250|vaisselle/bol1.JPG|488
306|90|1 mug|90|vaisselle/mug1.JPG|488
307|70|1 tasse|70|vaisselle/tasse1.JPG|488
308|4|1 cuillère à soupe rase|4|vaisselle/cuillere-soupe(p).jpg|484
309|2|1 cuillère à café|2|vaisselle/cuillere-cafe(p).jpg|484
310|~180|1 unité|180|vpo/viande/caille-c.JPG|1077
311|100|1 assiette|100|vpo/poissons/beignets-calamars100g.JPG|1022
312|30|1 petite portion|30|fromages/camembert-30g.jpg|1305
313|60|1 portion moyenne|60|fromages/camembert-60g.JPG|1305
314|90|1 grande portion|90|fromages/camembert-90g.jpg|1305
315|~1|1 pincée|1|vaisselle/cuillere-cafe(p).jpg|1360
316|100|1 petite portion|100|plats/canallonis-100g.jpg|145
317|300|1 grande portion|300|plats/canellonis-300g.jpg|145
318|20|1 petite portion|20|fromages/cantal-20g.jpg|600
319|40|1 portion moyenne|40|fromages/cantal-40g.jpg|600
320|80|1 grande portion|80|fromages/cantal-80g.jpg|600
321|~30|1 unité|30|sans-photos.jpg|350
322|~100|1 unité|100|fruits/carambol(p).jpg|16
323|~20|1 cuillère à soupe|20|vaisselle/cuillere-soupe(p).jpg|305
324|~7|1 cuillère à café|7|vaisselle/cuillere-cafe(p).jpg|305
325|100|1 petite portion|100|legumes/carottes-cuites-100g.jpg|1219
326|200|1 portion moyenne|200|legumes/carottes-cuites-200g.jpg|1219
327|300|1 grande portion|300|legumes/carottes-cuites-300g.jpg|1219
330|50|1 petite portion|50|legumes/carottes-50g.jpg|1123
331|100|1 portion moyenne|100|legumes/carottes-100g.jpg|1123
332|150|1 grande portion|150|legumes/carottes-150g.jpg|1123
333|150|1 portion moyenne|150|vpo/poissons/truite-crue.JPG|909
334|30|1 petite portion|30|fromages/camembert-30g.jpg|597
335|60|1 portion moyenne|60|fromages/camembert-60g.JPG|597
336|90|1 grande portion|90|fromages/camembert-90g.jpg|597
337|50|1 petite portion|50|Fruits/cassis(p).jpg|21
